X1,X2,X3,X4,X5,X6,X7,X8,Y
,289.29,0.0,0.0,75,Clouds,broken clouds,2018-08-03 06:00:00,5265
,274.79,0.0,0.0,90,Rain,light rain,2013-04-18 22:00:00,1532
,295.96,0.0,0.0,1,Mist,mist,2018-07-04 23:00:00,1936
,280.58,0.0,0.0,40,Clouds,scattered clouds,2014-03-10 10:00:00,4122
,301.44,0.0,0.0,0,Clear,Sky is Clear,2013-07-18 10:00:00,4843
,274.98,0.0,0.0,1,Clear,sky is clear,2013-04-18 01:00:00,321
,297.14,0.0,0.0,40,Clouds,scattered clouds,2018-07-05 11:00:00,4201
,291.48,0.0,0.0,90,Rain,light rain,2016-05-31 10:00:00,4368
,275.84,0.0,0.0,90,Mist,mist,2017-05-01 01:00:00,362
,295.58,0.0,0.0,1,Clear,sky is clear,2017-06-27 13:00:00,4691
,284.81,0.0,0.0,75,Clouds,broken clouds,2017-10-13 13:00:00,5402
,287.46,0.0,0.0,1,Clear,sky is clear,2017-09-03 07:00:00,1621
,284.93,0.0,0.0,1,Clear,sky is clear,2018-05-06 05:00:00,459
,299.94,0.0,0.0,40,Clouds,scattered clouds,2017-08-02 17:00:00,6138
,263.29,0.0,0.0,20,Clouds,few clouds,2014-03-06 00:00:00,583
,293.55,0.0,0.0,90,Rain,heavy intensity rain,2018-08-20 09:00:00,4777
,286.14,0.0,0.0,0,Clear,Sky is Clear,2013-08-14 08:00:00,6032
,261.93,0.0,0.0,75,Clouds,broken clouds,2013-11-22 23:00:00,3384
,276.79,0.0,0.0,90,Clouds,overcast clouds,2018-03-18 20:00:00,2692
,265.28,0.0,0.0,90,Mist,mist,2017-03-12 23:00:00,2334
,279.37,0.0,0.0,90,Clouds,overcast clouds,2013-11-19 21:00:00,2499
,288.38,0.0,0.0,90,Rain,light rain,2017-09-25 20:00:00,2498
,273.09,0.0,0.0,20,Clouds,few clouds,2017-03-08 17:00:00,6837
,268.02,0.0,0.0,90,Snow,light snow,2016-12-08 16:00:00,6632
,276.13,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-20 16:00:00,4623
,269.58,0.0,0.0,1,Mist,mist,2017-11-12 02:00:00,724
,266.02,0.0,0.0,64,Mist,mist,2014-01-10 04:00:00,699
,295.36,0.0,0.0,1,Clear,sky is clear,2018-07-06 10:00:00,4215
,281.98,0.0,0.0,1,Mist,mist,2015-08-26 07:00:00,6268
,287.81,0.0,0.0,90,Mist,mist,2017-08-03 09:00:00,4839
,274.66,0.0,0.0,1,Mist,mist,2012-11-21 09:00:00,5041
,275.62,0.0,0.0,90,Clouds,overcast clouds,2018-01-21 12:00:00,4247
,296.85,0.0,0.0,75,Clouds,broken clouds,2015-07-24 10:00:00,4610
,268.35,0.0,0.0,1,Clear,sky is clear,2016-12-22 04:00:00,802
,286.48,0.0,0.0,90,Clouds,overcast clouds,2013-05-28 05:00:00,2714
,295.52,0.0,0.0,1,Clear,sky is clear,2016-05-22 22:00:00,1939
,296.92,0.0,0.0,1,Clear,sky is clear,2015-08-03 12:00:00,4857
,296.032,0.0,0.0,0,Clear,Sky is Clear,2013-09-07 21:00:00,3050
,281.1,0.0,0.0,90,Drizzle,light intensity drizzle,2013-10-06 07:00:00,1571
,295.3,0.0,0.0,1,Clear,sky is clear,2018-05-17 23:00:00,1852
,286.68,0.0,0.0,1,Mist,mist,2017-08-11 06:00:00,5356
,260.41,0.0,0.0,75,Clouds,broken clouds,2014-02-04 15:00:00,5646
,294.23,0.0,0.0,20,Clouds,few clouds,2017-07-23 21:00:00,2912
,295.06,0.0,0.0,75,Clouds,broken clouds,2018-09-09 15:00:00,3888
,289.85,0.0,0.0,1,Clear,sky is clear,2014-05-29 01:00:00,443
,271.93,0.0,0.0,1,Clear,sky is clear,2016-01-01 16:00:00,3359
,275.25,0.0,0.0,40,Clouds,scattered clouds,2012-11-28 16:00:00,6116
,275.21,0.0,0.0,90,Snow,light snow,2016-11-24 16:00:00,2933
,275.08,0.0,0.0,90,Mist,mist,2018-01-10 10:00:00,4552
,290.65,0.0,0.0,92,Rain,light rain,2013-07-27 18:00:00,3948
,297.55,0.0,0.0,32,Clouds,scattered clouds,2014-06-11 12:00:00,5245
,299.56,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-05-25 18:00:00,4023
,281.65,0.0,0.0,1,Clear,sky is clear,2016-02-27 11:00:00,4608
,275.96,0.51,0.0,90,Rain,light rain,2014-03-11 08:00:00,5297
,251.52,0.0,0.0,1,Clear,sky is clear,2014-02-25 23:00:00,1010
,292.52,0.71,0.0,90,Rain,light rain,2014-05-27 08:00:00,5644
,298.87,0.0,0.0,40,Clouds,scattered clouds,2013-08-17 16:00:00,4575
,286.381,0.0,0.0,0,Clear,Sky is Clear,2016-10-05 18:00:00,4226
,272.85,0.0,0.0,75,Clouds,broken clouds,2012-11-03 10:00:00,4573
,295.98,0.0,0.0,1,Clear,sky is clear,2015-07-11 23:00:00,2122
,292.089,0.0,0.0,8,Clear,sky is clear,2016-10-14 19:00:00,3577
,265.0,0.0,0.0,40,Clouds,scattered clouds,2017-03-12 10:00:00,3406
,298.96,0.0,0.0,1,Rain,heavy intensity rain,2018-05-29 17:00:00,5990
,272.72,0.0,0.0,75,Clouds,broken clouds,2013-03-25 19:00:00,2901
,293.51,0.81,0.0,40,Rain,light rain,2018-08-31 05:00:00,2754
,297.35,0.0,0.0,1,Clear,sky is clear,2017-07-11 23:00:00,1246
,280.7,0.0,0.0,90,Drizzle,heavy intensity drizzle,2013-05-23 05:00:00,2841
,265.02,0.0,0.0,90,Snow,light snow,2017-12-06 17:00:00,5196
,290.53,0.0,0.0,1,Mist,mist,2015-06-30 08:00:00,5354
,271.69,0.0,0.0,1,Clear,sky is clear,2016-12-31 00:00:00,1152
,283.48,0.76,0.0,90,Thunderstorm,proximity thunderstorm with drizzle,2016-04-25 10:00:00,4226
,272.01,0.0,0.0,90,Snow,light snow,2016-04-04 09:00:00,5124
,293.59,0.0,0.0,40,Clouds,scattered clouds,2014-04-09 19:00:00,3316
,289.32,0.0,0.0,90,Clouds,overcast clouds,2018-09-18 23:00:00,1501
,270.29,0.0,0.0,90,Mist,mist,2018-01-25 20:00:00,3009
,288.57,0.0,0.0,92,Drizzle,light intensity drizzle,2013-06-05 17:00:00,6547
,295.29,0.0,0.0,90,Rain,moderate rain,2018-06-08 17:00:00,5865
,263.35,0.0,0.0,75,Clouds,broken clouds,2013-01-24 13:00:00,4731
,297.7,0.3,0.0,75,Thunderstorm,thunderstorm,2015-08-22 18:00:00,4304
,260.19,0.0,0.0,1,Clear,sky is clear,2012-12-22 04:00:00,394
,277.51,0.0,0.0,90,Mist,mist,2012-11-07 06:00:00,5788
,287.62,0.0,0.0,1,Clear,sky is clear,2016-06-03 00:00:00,993
,278.58,0.0,0.0,90,Drizzle,drizzle,2016-03-25 23:00:00,1702
,269.15,0.0,0.0,90,Clouds,overcast clouds,2013-11-21 20:00:00,2713
,302.76,0.0,0.0,0,Clear,Sky is Clear,2013-08-27 21:00:00,2787
,267.82,0.0,0.0,90,Clouds,overcast clouds,2017-01-27 01:00:00,409
,272.66,0.0,0.0,1,Clear,sky is clear,2012-10-11 06:00:00,5809
,272.04,0.0,0.0,64,Clouds,broken clouds,2013-12-18 19:00:00,3278
,279.78,0.0,0.0,90,Clouds,overcast clouds,2015-10-13 06:00:00,5983
,288.29,0.0,0.0,90,Clouds,overcast clouds,2013-05-28 14:00:00,5395
,273.83,0.0,0.06,90,Snow,light snow,2015-12-23 18:00:00,3854
,258.68,0.0,0.0,90,Clouds,overcast clouds,2017-01-13 17:00:00,5686
,290.08,0.0,0.0,1,Clear,sky is clear,2018-07-21 06:00:00,1500
,293.61,0.0,0.0,75,Clouds,broken clouds,2017-08-05 11:00:00,4143
,261.01,0.0,0.0,90,Haze,haze,2018-02-08 23:00:00,1305
,304.34,0.0,0.0,40,Clouds,scattered clouds,2017-07-05 16:00:00,6052
,298.89,0.0,0.0,40,Clouds,scattered clouds,2017-07-03 20:00:00,2690
,295.1,0.0,0.0,0,Clear,Sky is Clear,2013-06-23 23:00:00,1264
,278.22,1.52,0.0,90,Rain,moderate rain,2016-04-28 18:00:00,4884
,290.8,0.0,0.0,1,Clear,sky is clear,2017-08-18 22:00:00,2990
,271.72,0.0,0.0,1,Clear,sky is clear,2018-02-17 19:00:00,3489
,297.48,4.06,0.0,75,Rain,heavy intensity rain,2018-08-27 18:00:00,3629
,276.15,0.0,0.0,20,Mist,mist,2018-04-12 09:00:00,5391
,270.21,0.0,0.0,1,Clear,sky is clear,2017-02-13 06:00:00,5717
,282.93,0.0,0.0,0,Clear,Sky is Clear,2013-10-01 23:00:00,1299
,303.08,0.0,0.0,5,Clear,sky is clear,2013-08-28 11:00:00,5157
,301.44,0.0,0.0,1,Clear,sky is clear,2018-04-30 18:00:00,4568
,281.71,0.0,0.0,75,Clouds,broken clouds,2014-03-30 22:00:00,1849
,274.37,0.0,0.0,90,Snow,light snow,2018-04-18 12:00:00,5013
,268.71,0.0,0.0,90,Clouds,overcast clouds,2017-03-09 09:00:00,5226
,291.81,0.25,0.0,75,Mist,mist,2018-09-03 08:00:00,1995
,288.15,0.0,0.0,75,Clouds,broken clouds,2017-09-26 21:00:00,2397
,288.43,0.44,0.0,90,Mist,mist,2018-09-18 08:00:00,5873
,274.35,0.0,0.0,90,Mist,mist,2016-12-24 13:00:00,3295
,275.36,0.0,0.0,90,Clouds,overcast clouds,2017-10-30 10:00:00,4482
,283.47,0.0,0.0,80,Clouds,broken clouds,2016-09-26 05:00:00,2830
,268.08,0.0,0.0,90,Snow,light snow,2017-12-21 17:00:00,5926
,284.0,0.0,0.0,90,Clouds,overcast clouds,2013-06-03 01:00:00,355
,275.34,0.0,0.0,90,Mist,mist,2017-01-20 12:00:00,5316
,292.96,0.52,0.0,36,Rain,light rain,2014-06-01 21:00:00,2413
,294.94,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-11 16:00:00,4451
,287.88,0.0,0.0,90,Rain,heavy intensity rain,2017-10-06 14:00:00,5395
,291.3,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2013-05-20 19:00:00,3071
,287.19,0.0,0.0,40,Clouds,scattered clouds,2014-04-07 15:00:00,5747
,293.59,0.0,0.0,75,Mist,mist,2015-08-09 06:00:00,828
,271.42,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 20:00:00,2686
,288.75,0.0,0.0,1,Mist,mist,2018-05-23 04:00:00,919
,258.37,0.0,0.0,64,Haze,haze,2013-12-05 07:00:00,5630
,259.37,0.0,0.0,90,Mist,mist,2016-12-17 06:00:00,944
,295.2,1.02,0.0,75,Rain,moderate rain,2018-08-26 10:00:00,4017
,297.11,0.0,0.0,1,Clear,sky is clear,2013-07-02 20:00:00,3074
,297.82,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-07-29 19:00:00,3604
,265.74,0.0,0.0,5,Clear,sky is clear,2016-01-04 19:00:00,2834
,295.33,2.03,0.0,90,Thunderstorm,proximity thunderstorm,2015-09-17 08:00:00,5515
,278.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-06 02:00:00,545
,271.71,0.0,0.0,90,Clouds,overcast clouds,2013-03-01 05:00:00,2433
,269.7,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 02:00:00,279
,268.91,0.0,0.05,90,Snow,light snow,2015-12-29 06:00:00,3568
,268.16,0.0,0.0,5,Clear,sky is clear,2017-01-15 19:00:00,2919
,253.86,0.0,0.0,90,Clouds,overcast clouds,2014-01-03 05:00:00,2347
,291.15,0.0,0.0,1,Clear,sky is clear,2017-08-22 03:00:00,390
,273.15,0.0,0.0,1,Mist,mist,2017-12-18 11:00:00,4542
,289.47,0.0,0.0,90,Clouds,overcast clouds,2013-06-05 01:00:00,375
,260.25,0.0,0.0,75,Clouds,broken clouds,2014-01-16 16:00:00,6413
,272.22,0.0,0.0,90,Mist,mist,2017-03-01 02:00:00,357
,298.6,0.0,0.0,0,Clear,Sky is Clear,2016-08-08 19:00:00,2935
,278.94,0.0,0.0,90,Clouds,overcast clouds,2017-11-13 13:00:00,4779
,289.61,0.0,0.0,40,Clouds,scattered clouds,2018-05-21 10:00:00,4254
,284.637,0.0,0.0,92,Clouds,overcast clouds,2016-10-29 12:00:00,4144
,289.95,0.0,0.0,75,Clouds,broken clouds,2017-10-07 15:00:00,4727
,254.39,0.0,0.0,75,Clouds,broken clouds,2013-12-15 02:00:00,509
,298.81,0.0,0.0,0,Clear,Sky is Clear,2016-08-15 12:00:00,4510
,304.65,0.0,0.0,20,Clouds,few clouds,2018-07-08 16:00:00,4514
,295.91,0.0,0.0,1,Clear,sky is clear,2015-09-07 19:00:00,3511
New Years Day,249.36,0.0,0.0,1,Clear,sky is clear,2018-01-01 00:00:00,1478
,297.47,0.0,0.0,44,Clouds,scattered clouds,2016-06-13 16:00:00,6245
,284.86,0.0,0.0,1,Clear,sky is clear,2018-09-10 04:00:00,861
,279.66,0.0,0.0,90,Clouds,overcast clouds,2017-04-30 04:00:00,319
,279.84,0.0,0.0,20,Clouds,few clouds,2012-10-31 12:00:00,5041
,285.215,0.0,0.0,48,Clouds,scattered clouds,2017-02-19 22:00:00,1580
,290.15,0.0,0.0,1,Clear,sky is clear,2017-05-13 10:00:00,4407
,275.5,0.0,0.0,90,Clouds,overcast clouds,2018-01-21 19:00:00,1992
,270.01,0.0,0.0,64,Snow,light snow,2014-01-03 23:00:00,1300
,295.26,0.0,0.0,1,Clear,sky is clear,2018-09-15 06:00:00,1469
,248.63,0.0,0.0,1,Clear,sky is clear,2013-12-07 04:00:00,364
,291.77,0.0,0.0,75,Clouds,broken clouds,2012-10-04 21:00:00,2822
,262.15,0.0,0.0,1,Clear,sky is clear,2017-01-14 11:00:00,3996
,276.61,0.0,0.0,75,Clouds,broken clouds,2018-02-18 19:00:00,3038
,254.49,0.0,0.0,1,Clear,sky is clear,2018-01-30 05:00:00,2876
,296.35,0.0,0.0,1,Clear,sky is clear,2017-06-15 22:00:00,2700
,290.46,0.0,0.0,1,Clear,sky is clear,2018-07-25 06:00:00,5926
,286.16,0.0,0.0,1,Clear,sky is clear,2017-04-04 20:00:00,2950
,268.32,0.0,0.0,75,Clouds,broken clouds,2012-12-08 05:00:00,713
,266.15,0.0,0.0,90,Snow,light snow,2016-02-14 15:00:00,4368
,287.83,0.0,0.0,1,Mist,mist,2016-07-09 05:00:00,976
,288.99,0.0,0.0,75,Mist,mist,2017-08-10 05:00:00,2986
,268.22,0.0,0.0,40,Clouds,scattered clouds,2018-03-18 07:00:00,1020
,271.26,0.0,0.0,90,Mist,mist,2013-04-14 06:00:00,730
,297.68,0.0,0.0,20,Clouds,few clouds,2018-08-15 11:00:00,4979
,266.23,0.0,0.0,90,Snow,heavy snow,2013-03-17 06:00:00,687
,261.43,0.0,0.0,64,Snow,light snow,2013-12-22 20:00:00,2219
,297.55,0.0,0.0,1,Clear,sky is clear,2018-08-14 00:00:00,571
,293.36,0.0,0.0,90,Mist,mist,2018-06-09 14:00:00,4196
,296.59,0.0,0.0,1,Clear,sky is clear,2015-08-09 19:00:00,3504
,273.59,0.0,0.0,1,Clear,sky is clear,2016-11-11 20:00:00,2551
,270.81,0.0,0.0,1,Clear,sky is clear,2017-02-13 02:00:00,324
,301.96,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2018-06-17 18:00:00,3843
,302.0,0.0,0.0,40,Clouds,scattered clouds,2016-08-02 13:00:00,4600
,273.69,0.0,0.0,90,Mist,mist,2015-12-01 12:00:00,4526
,254.95,0.0,0.0,5,Clear,sky is clear,2017-01-07 09:00:00,3178
,285.91,0.7,0.0,90,Rain,heavy intensity rain,2016-05-11 19:00:00,3243
,279.93,0.0,0.0,1,Clear,sky is clear,2016-03-29 08:00:00,5928
,297.82,0.0,0.0,40,Clouds,scattered clouds,2018-07-27 17:00:00,5160
,292.08,0.0,0.0,0,Fog,fog,2014-06-23 07:00:00,6405
,270.969,0.0,0.0,0,Clear,Sky is Clear,2016-10-13 06:00:00,5668
,259.58,0.0,0.0,40,Haze,haze,2018-02-04 01:00:00,986
,278.95,0.0,0.0,90,Drizzle,light intensity drizzle,2015-11-18 22:00:00,1529
,288.15,0.0,0.0,5,Clear,sky is clear,2017-10-04 17:00:00,6231
,294.49,0.25,0.0,90,Mist,mist,2018-09-03 22:00:00,1588
,288.51,0.0,0.0,5,Clear,sky is clear,2017-09-20 21:00:00,2687
,283.44,0.0,0.0,32,Clouds,scattered clouds,2014-05-13 20:00:00,2816
,285.93,0.0,0.0,40,Clouds,scattered clouds,2017-03-27 15:00:00,5688
,256.2,0.0,0.0,75,Clouds,broken clouds,2013-01-14 08:00:00,5908
,290.36,0.0,0.0,1,Clear,sky is clear,2018-07-25 04:00:00,955
,290.97,0.0,0.0,1,Mist,mist,2013-06-16 23:00:00,2149
,284.02,0.0,0.0,90,Mist,mist,2017-10-14 18:00:00,4564
,301.01,0.0,0.0,1,Clear,sky is clear,2018-08-15 19:00:00,3358
,292.59,0.0,0.0,1,Clear,sky is clear,2017-05-26 22:00:00,3138
,274.57,0.0,0.0,90,Mist,mist,2017-10-27 03:00:00,377
,274.1,0.0,0.0,90,Clouds,overcast clouds,2013-02-27 18:00:00,4580
,283.8,0.0,0.0,1,Clear,sky is clear,2018-04-26 22:00:00,2171
,281.03,0.0,0.0,1,Clear,sky is clear,2017-05-12 02:00:00,399
,284.52,0.25,0.0,92,Mist,mist,2013-10-15 11:00:00,4773
,290.67,0.0,0.0,1,Clear,sky is clear,2018-09-11 03:00:00,332
,278.024,0.0,0.0,80,Clouds,broken clouds,2016-10-26 23:00:00,2202
,263.65,0.0,0.0,90,Haze,haze,2016-02-08 12:00:00,4462
,263.02,0.0,0.0,87,Clouds,overcast clouds,2013-02-07 07:00:00,6274
,256.58,0.0,0.0,1,Clear,sky is clear,2018-02-05 23:00:00,887
,260.92,0.0,0.0,90,Mist,mist,2018-01-11 12:00:00,3587
,272.84,0.0,0.0,90,Clouds,overcast clouds,2014-04-01 00:00:00,544
,268.35,0.0,0.0,64,Clouds,broken clouds,2013-11-27 22:00:00,2889
,282.01,0.0,0.0,90,Drizzle,heavy intensity drizzle,2017-05-18 06:00:00,5656
,258.38,0.0,0.0,90,Clouds,overcast clouds,2014-02-24 23:00:00,855
,288.14,0.0,0.0,90,Rain,light rain,2017-06-25 12:00:00,4398
,299.3,0.0,0.0,20,Clouds,few clouds,2016-06-18 21:00:00,3588
,286.79,0.0,0.0,90,Rain,moderate rain,2017-08-03 10:00:00,4365
,272.11,0.0,0.0,64,Clouds,broken clouds,2014-01-19 22:00:00,1499
,295.7,0.0,0.0,68,Clouds,broken clouds,2014-07-11 03:00:00,445
,276.71,0.0,0.0,90,Rain,light rain,2017-05-01 23:00:00,1051
,270.15,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 03:00:00,365
,274.48,0.0,0.0,90,Snow,light snow,2013-10-20 08:00:00,1715
,294.0,0.66,0.0,90,Mist,mist,2015-07-06 08:00:00,4911
,279.48,0.0,0.0,90,Clouds,overcast clouds,2016-05-01 02:00:00,735
,291.49,0.0,0.0,1,Clear,sky is clear,2016-05-04 15:00:00,5769
,296.64,0.0,0.0,90,Clouds,overcast clouds,2016-07-04 21:00:00,2471
,276.62,0.0,0.0,75,Clouds,broken clouds,2018-02-28 19:00:00,3267
,293.55,0.0,0.0,1,Clear,sky is clear,2018-06-10 01:00:00,777
,271.49,0.0,0.0,5,Clear,sky is clear,2017-11-11 21:00:00,2696
,273.22,0.0,0.0,5,Clear,sky is clear,2015-11-07 08:00:00,3047
,284.65,0.0,0.0,40,Clouds,scattered clouds,2014-03-30 13:00:00,4652
,291.93,0.0,0.0,0,Clear,Sky is Clear,2013-09-27 06:00:00,5818
,279.95,0.0,0.0,90,Rain,light rain,2017-04-30 14:00:00,4566
,281.86,0.0,0.0,20,Haze,haze,2017-09-06 06:00:00,5782
,286.79,0.0,0.0,92,Rain,light rain,2013-10-03 22:00:00,4151
,259.02,0.64,0.0,64,Snow,light snow,2014-01-26 02:00:00,477
,259.92,0.0,0.0,40,Clouds,scattered clouds,2018-01-11 19:00:00,2480
,270.15,0.0,0.0,75,Clouds,broken clouds,2017-12-11 18:00:00,4040
,302.15,0.0,0.0,1,Haze,haze,2018-08-13 12:00:00,4673
,277.53,0.0,0.0,90,Rain,light rain,2012-10-26 07:00:00,6499
,274.21,0.0,0.0,64,Drizzle,light intensity drizzle,2013-12-03 01:00:00,316
,265.86,0.0,0.0,90,Snow,light snow,2017-12-13 22:00:00,1889
,291.22,0.0,0.0,1,Rain,light rain,2015-09-08 08:00:00,6018
,262.6,0.0,0.0,5,Clear,sky is clear,2018-02-11 13:00:00,4637
,295.48,0.0,0.0,40,Clouds,scattered clouds,2018-08-21 18:00:00,4435
,278.79,0.0,0.0,90,Mist,mist,2017-11-05 03:00:00,247
,295.31,0.0,0.0,75,Rain,light rain,2016-09-04 11:00:00,4028
,294.68,0.0,0.0,40,Smoke,smoke,2015-07-06 17:00:00,5861
,274.49,0.0,0.0,1,Clear,sky is clear,2013-04-21 21:00:00,2237
,259.36,0.0,0.0,90,Snow,light snow,2018-02-06 22:00:00,1652
,284.08,0.0,0.0,75,Clouds,broken clouds,2018-09-25 20:00:00,2765
,272.15,0.0,0.0,1,Clear,sky is clear,2013-11-24 13:00:00,3808
,290.5,0.0,0.0,1,Clear,sky is clear,2017-09-09 11:00:00,4232
,301.06,0.0,0.0,1,Clear,sky is clear,2014-07-05 15:00:00,3666
,270.34,0.0,0.0,90,Clouds,overcast clouds,2017-03-04 01:00:00,672
,257.29,0.0,0.0,90,Snow,light snow,2017-12-28 03:00:00,373
,297.89,0.0,0.0,75,Clouds,broken clouds,2018-06-14 20:00:00,3274
,292.93,0.0,0.0,40,Clouds,scattered clouds,2015-09-10 16:00:00,6606
,303.23,0.0,0.0,1,Clear,sky is clear,2015-09-05 14:00:00,4390
,293.14,0.0,0.0,40,Clouds,scattered clouds,2014-08-06 23:00:00,1362
,289.38,0.0,0.0,1,Clear,sky is clear,2016-08-25 02:00:00,322
,296.5,0.0,0.0,40,Clouds,scattered clouds,2015-07-15 11:00:00,4373
,276.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-10-29 21:00:00,2077
,268.55,0.0,0.0,90,Snow,light snow,2018-02-17 08:00:00,2826
,267.12,0.0,0.0,1,Clear,sky is clear,2013-03-29 06:00:00,4537
,294.1,0.0,0.0,40,Clouds,scattered clouds,2014-07-19 00:00:00,1344
,276.31,0.0,0.0,90,Clouds,overcast clouds,2013-04-10 04:00:00,752
,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,326
,283.35,0.0,0.0,90,Mist,mist,2017-10-14 19:00:00,3564
,271.15,0.0,0.0,40,Snow,light snow,2017-12-16 03:00:00,413
,273.45,0.0,0.0,90,Snow,heavy snow,2013-02-14 22:00:00,3814
,289.34,0.0,0.0,75,Clouds,broken clouds,2017-09-28 11:00:00,4821
,261.06,0.0,0.0,1,Clear,sky is clear,2015-12-28 04:00:00,718
,270.08,0.0,0.0,1,Clear,sky is clear,2012-12-05 17:00:00,6074
,269.69,0.0,0.0,1,Clear,sky is clear,2015-11-20 05:00:00,2660
,285.86,0.0,0.0,90,Mist,mist,2017-04-25 17:00:00,5971
,290.79,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-10-02 23:00:00,867
,282.55,0.0,0.0,0,Clear,Sky is Clear,2016-10-03 04:00:00,852
,296.92,0.0,0.0,56,Clouds,broken clouds,2014-07-08 15:00:00,5964
,267.73,0.0,0.0,90,Mist,mist,2013-02-27 09:00:00,5156
,276.55,0.0,0.0,90,Drizzle,drizzle,2017-03-26 01:00:00,894
,298.97,0.0,0.0,1,Clear,sky is clear,2015-07-03 16:00:00,4289
,286.73,0.0,0.0,1,Clear,sky is clear,2014-06-03 05:00:00,2987
,260.72,0.0,0.0,75,Clouds,broken clouds,2018-02-12 18:00:00,4245
,291.44,0.0,0.0,40,Clouds,scattered clouds,2017-10-16 18:00:00,4474
,284.58,0.0,0.0,90,Mist,mist,2013-05-10 13:00:00,5457
,286.48,0.0,0.0,1,Clear,sky is clear,2017-05-25 09:00:00,5251
,276.69,0.0,0.0,90,Rain,moderate rain,2017-05-01 10:00:00,4457
,272.72,0.0,0.0,90,Fog,fog,2018-03-31 05:00:00,588
,277.08,0.0,0.0,1,Clear,sky is clear,2016-01-31 16:00:00,4917
,271.0,0.0,0.0,90,Snow,heavy snow,2013-02-11 04:00:00,807
,291.65,0.0,0.0,1,Clear,sky is clear,2017-07-31 02:00:00,345
,295.46,0.0,0.0,90,Mist,mist,2015-08-07 10:00:00,4393
,276.7,0.0,0.0,75,Clouds,broken clouds,2012-12-13 15:00:00,5698
,289.51,0.0,0.0,1,Clear,sky is clear,2015-11-05 03:00:00,372
,281.98,0.0,0.0,1,Mist,mist,2015-08-26 06:00:00,6005
,278.653,0.0,0.0,64,Clouds,broken clouds,2016-10-31 04:00:00,787
,296.86,0.0,0.0,75,Clouds,broken clouds,2017-09-10 14:00:00,4170
,290.31,0.0,0.0,90,Clouds,overcast clouds,2018-09-05 10:00:00,4599
,280.36,0.0,0.0,90,Drizzle,light intensity drizzle,2016-03-16 01:00:00,400
,287.07,0.0,0.0,90,Mist,mist,2013-05-22 14:00:00,5344
,256.92,0.0,0.0,90,Clouds,overcast clouds,2013-01-21 11:00:00,3551
,290.83,0.0,0.0,90,Clouds,overcast clouds,2018-09-18 16:00:00,6623
,257.53,0.0,0.0,90,Clouds,overcast clouds,2014-02-05 16:00:00,6393
,289.85,0.0,0.0,1,Clear,sky is clear,2016-09-04 01:00:00,691
,285.73,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 06:00:00,5593
,284.02,0.0,0.0,90,Rain,moderate rain,2017-10-14 18:00:00,4564
,257.14,0.0,0.0,20,Mist,mist,2013-02-17 08:00:00,1647
,292.88,0.0,0.0,90,Rain,moderate rain,2018-06-18 10:00:00,4161
,291.64,0.0,0.0,40,Clouds,scattered clouds,2013-06-03 17:00:00,6079
,285.71,0.0,0.0,1,Clear,sky is clear,2017-05-12 09:00:00,5175
,256.74,0.0,0.0,64,Clouds,broken clouds,2014-01-09 07:00:00,6190
,290.83,0.0,0.0,90,Rain,light rain,2015-09-24 09:00:00,5217
,270.29,0.0,0.0,90,Snow,light snow,2018-02-15 21:00:00,3916
,281.77,0.0,0.0,90,Rain,moderate rain,2017-05-18 07:00:00,6530
,293.98,0.0,0.0,75,Clouds,broken clouds,2014-08-04 01:00:00,479
,277.22,0.0,0.0,1,Drizzle,light intensity drizzle,2015-12-08 12:00:00,4866
,292.7,0.0,0.0,75,Rain,light rain,2016-07-05 05:00:00,2468
,277.77,0.0,0.0,0,Clear,Sky is Clear,2013-10-17 06:00:00,5762
,275.76,0.0,0.0,1,Clear,sky is clear,2013-05-11 07:00:00,1731
,287.56,0.0,0.0,75,Drizzle,light intensity drizzle,2014-06-09 04:00:00,999
,286.832,0.0,0.0,88,Clouds,overcast clouds,2017-02-20 09:00:00,4356
,250.33,0.0,0.0,67,Clouds,broken clouds,2013-02-03 08:00:00,1630
,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091
,276.08,0.0,0.0,90,Mist,mist,2017-01-30 17:00:00,5935
,291.96,0.0,0.0,90,Clouds,overcast clouds,2017-07-13 15:00:00,5799
,294.28,0.0,0.0,1,Clear,sky is clear,2016-11-05 14:00:00,4378
,291.86,0.0,0.0,75,Clouds,broken clouds,2017-08-20 08:00:00,1929
,295.28,0.0,0.0,90,Rain,light rain,2017-06-12 19:00:00,3056
,274.23,0.0,0.0,1,Clear,sky is clear,2018-03-01 12:00:00,5080
